Time	Population1	Population2	Population3
0.002654	0.9780657988115637	0.02193097296580816	3.2282226280939963e-06
0.005308	0.9165681615833856	0.0833863402794167	4.549813719768869e-05
0.007962	0.8286472857697629	0.17115158804552583	0.00020112618471129773
0.010616	0.7376114394293399	0.26184467510590914	0.0005438854647509261
0.01327	0.6700666393372832	0.32882967547091957	0.0011036851917972657
0.015924	0.6367914502796732	0.36135294602837936	0.0018556036919474272
0.018578	0.6258042492069192	0.37149196068394946	0.002703790109131299
0.021232	0.6162528824884858	0.3803237280708218	0.003423389440692426
0.023886	0.5940175630701677	0.40216477607579904	0.0038176608540332335
0.02654	0.5594776103559462	0.43652689908137793	0.003995490562675841
0.029194	0.5254681363547048	0.47028731358791165	0.004244550057383556
0.031848	0.5107128814620222	0.4845488290981642	0.004738289439813581
0.034502000000000005	0.5337219556345627	0.46077917820403824	0.005498866161399052
0.037156	0.5988017317617916	0.39478107065179163	0.006417197586416734
0.03981	0.6857295829827919	0.3069505647410596	0.007319852276148564
0.042464	0.7657964904671157	0.22619120724645356	0.008012302286430711
0.045118000000000005	0.8215903677477572	0.1701100176642707	0.008299614587972126
0.047772	0.8468016501167691	0.14492592601568294	0.008272423867547951
0.050426	0.8417187839894709	0.14991482355074384	0.008366392459785293
0.05308	0.8145942712985537	0.17663465300050676	0.008771075700939573
0.055734000000000006	0.7830457683064805	0.2076050764115028	0.009349155282016658
0.058388	0.7686258908217901	0.2213849492789936	0.009989159899216282
0.061042	0.7799598794849028	0.2094188293447152	0.010621291170382047
0.063696	0.802275866433753	0.1865201761109615	0.011203957455285463
0.06635	0.8125126814712519	0.1757637202405291	0.011723598288219006
0.06900400000000001	0.7965034520354487	0.19133550768255048	0.012161040282000823
0.071658	0.7517803179024085	0.23570899231791864	0.012510689779672846
0.074312	0.6873067346392373	0.2999494071136399	0.012743858247122819
0.076966	0.6207419486934413	0.3663858446873443	0.012872206619214344
0.07962	0.5730968371160016	0.41382569245489076	0.013077470429107674
0.082274	0.5629877346266872	0.4235139768959127	0.013498288477400144
0.084928	0.5937677015683459	0.3921306379874565	0.014101660444197583
0.08758200000000001	0.6463503133430898	0.3388566922509052	0.014792994406005011
0.09023600000000001	0.694564978048851	0.2899737304048324	0.015461291546316647
0.09289	0.7214446438796787	0.26257750182921	0.015977854291111315
0.095544	0.7216410973517142	0.2620687696002746	0.01629013304801119
0.09819800000000001	0.7011494766668394	0.28235291887993	0.01649760445323062
0.100852	0.6758821075091876	0.30725725910613955	0.016860633384672807
0.103506	0.6669166607989906	0.3155552716597006	0.01752806754130881
0.10616	0.6909622858351137	0.2906689817671006	0.018368732397785748
0.10881400000000001	0.743483278246185	0.2373255294602139	0.01919119229360111
0.11146800000000001	0.7965620874686411	0.1835275955688708	0.0199103169624881
0.114122	0.8236604005291486	0.15582613172060306	0.02051346775024837
0.116776	0.8163474236372995	0.16265533217650058	0.020997244186199915
0.11943000000000001	0.7792881062723026	0.19931897587855418	0.02139291784914321
0.122084	0.724277351598371	0.25398357947376354	0.021739068927865424
0.124738	0.6690655511852005	0.3088617897267366	0.022072659088062885
0.127392	0.6352393895847385	0.34232791523039097	0.022432695184870566
0.130046	0.6388176049378793	0.33835328133442	0.02282911372770069
0.1327	0.6741714025287915	0.3025830839641502	0.023245513507058335
0.135354	0.7148789787433873	0.2614362104808703	0.02368481077574236
0.13800800000000002	0.7369536497391144	0.23890122502202044	0.024145125238865195
0.140662	0.7316776219104637	0.24370452239451987	0.024617855695016427
0.143316	0.7020363057628057	0.27286214803198505	0.025101546205209213
0.14597000000000002	0.6598471829357572	0.31463236928336713	0.0255204477808757
0.148624	0.6240688880406297	0.35009175158927114	0.025839360370099207
0.151278	0.6156636609119214	0.3581256249248109	0.0262107141632677
0.153932	0.6457774601584038	0.3275117202370711	0.02671081960452515
0.156586	0.7018260777699948	0.2709150095969566	0.027258912633048582
0.15924	0.753751308048545	0.21845533654524799	0.02779335540620706
0.161894	0.7783566579604018	0.1933427145285183	0.028300627511079923
0.164548	0.7702673842476377	0.20093502217432388	0.028797593578038377
0.16720200000000002	0.7365818491162246	0.23408538946979288	0.029332761413982528
0.169856	0.6913839206915444	0.2787251339120235	0.029890945396432056
0.17251	0.6535068413656204	0.3160762996980023	0.030416858936377245
0.17516400000000001	0.6422444467008392	0.32683797696224476	0.030917576336915997
0.177818	0.6652361321658642	0.30339374873793806	0.031370119096197746
0.18047200000000002	0.7071312573925009	0.26112251837427447	0.031746224233224596
0.183126	0.7404073396682754	0.22751276389521832	0.032079896436506244
0.18578	0.7476068925015512	0.21996651652440566	0.03242659097404313
0.18843400000000002	0.727373150285277	0.23978066782889315	0.0328461818858298
0.191088	0.6886308494724921	0.2779705255719133	0.03339862495559459
0.193742	0.6460169867047176	0.3199498043596088	0.034033208935673576
0.19639600000000002	0.6173535693614443	0.348066310946445	0.03458011969211072
0.19905	0.6183004311412421	0.3467406263374932	0.03495894252126469
0.201704	0.6505524521717562	0.31421324855299715	0.03523429927524668
0.204358	0.6956499339277613	0.26887102888356135	0.03547903718867734
0.207012	0.7292926421814898	0.23496206476546477	0.03574529305304541
0.20966600000000002	0.7382743880009771	0.22565989067195347	0.03606572132706942
0.21232	0.7221384463275583	0.24137772671372693	0.03648382695871477
0.214974	0.68925825788551	0.27368232685456123	0.037059415259928785
0.21762800000000002	0.6537301099735587	0.30850848241710555	0.03776140760933572
0.220282	0.6319174210902287	0.32964831290490293	0.03843426600486832
0.22293600000000002	0.6362282801524647	0.3248311836053793	0.03894053624215599
0.22559	0.6648768650172743	0.2958563511466938	0.03926678383603194
0.228244	0.699866950536627	0.2606593301840921	0.03947371927928095
0.23089800000000002	0.7215986752421566	0.2387465403409215	0.03965478441692191
0.233552	0.720916408359242	0.2391820140743946	0.03990157756636342
0.236206	0.6988407803648965	0.26086922104538973	0.04028999858971377
0.23886000000000002	0.6640826081066614	0.29504360286891324	0.040873789024425344
0.241514	0.6300709523659913	0.3283050968925375	0.04162395074147118
0.244168	0.6109101071400834	0.34671122127644144	0.042378671583475136
0.246822	0.6158643670639925	0.3412092350632866	0.0429263978727209
0.249476	0.6418315208531604	0.3149627798387666	0.043205699308073
0.25213	0.6736757159247113	0.28298726287126724	0.04333702120402144
0.254784	0.6962142620646473	0.2603137200913041	0.04347201784404858
0.257438	0.7016627512442836	0.25462361069126765	0.04371363806444878
0.260092	0.6890160948916003	0.2668566621309459	0.044127242977453796
